category,channel,crawled,etc,grouped_by_shop,maker,nReview,nSold,options,price,productName,site_productID,updateDate,url
식사대용,navershopping,F,"['리뷰', '등록일 2020.07.']",T,,1,,,9500,정 잔기지떡 증편 기정떡 술떡 팥떡 떡집 떡주문 맛있는떡 간식 식사대용,23643756460,202007,https://cr.shopping.naver.com/adcr.nhn?x=CfmS0MGA%2B5Pv3IvRZxgoYf%2F%2F%2Fw%3D%3DsZDtoHVegMBxCcL62wO9zS43EdiUPf%2BXbaPbzfRLHaLXvVuXs8NKRxUWl%2F7BoOFtxAPdJadTyZcbs8hFKIrQ3dIb5n%2FPa5JawLFsIjXe3wXJVry01J%2BH6wbjbM27Epequ3Zrc8MDCR4kTzT8RGG1VnUgAn8lD2%2BxrgblrBqYwPdXwm%2F4ivLpLUDKibpUPG0kgl7svsJlGsIuZ%2BFSufdnFNy9hI%2FV3CTtri7AZBahV4dEmIM9ifV%2F9Gslf2dTGgVvHcfvAGQaw10%2FmbW9omFqbI5BOwPt22eyjWQXs8dVw3TQMLuHJOik4ZqzhIRxzyCK4Q%2BD%2Fo9glb0ukJK6bM8miKArsK1DNlYuW6vX8WB7j4SlnNWkVFutChlbmOC4iEEHMRgo%2FcWlCfcfmQ7F6CR4ahsB0kEB%2FFxQxFXLng2jeIKHN3YbPd9%2BT7oeG4yfLX%2FWMvl25%2F9qcg3mkT%2FLDXnfJE90SA4w8lrA3AHnHf3Esnfro%2F49TMg9Khb2Sg9PSzbY3InYQb10xRaFBh1Wq4sywmDWSp39JvoCvuCC6temyhgKx0Patydu3my%2BSCJ8u7VDOhmB%2BRhYDJEiUFDoSOJdXPOrGFk25OFoiRK03WfE9Dju7A%2F0vSPti8cHY4o2fastw5xWV0HrzUmctV%2FiMHcTAcssBAV4rBl58xPljotC8r8E6jOvDQX7MhTXGPWl%2BigYZpD83bu%2BA9tB7B9hiFsb0bgruigmDtELCz45iWgzJPhOCqA6%2BrrPkSkQjk3bFq%2FUy&nvMid=23643756460&catId=50001888
식사대용,navershopping,F,"['리뷰', '구매건수', '등록일 2020.04.']",F,,1,,,29000,헬로잇츠 쉐이크베이비 단백질 식사대용 다이어트쉐이크 다이어트식단 보조제 파우더 딸기 초코,82450633603,202004,https://cr.shopping.naver.com/adcr.nhn?x=2uiEVFPZCS0dylRFxqEFYf%2F%2F%2Fw%3D%3DsomAo0zpE%2FvjQD0nmutA%2FVTGKxInES7n3defe%2FqNumTh52gLaPt1%2FB2HgSqXB4pMkExMmWhh9IZYN%2BlI9VPN3XI7dZ8vFbp1hKKvJB%2FOuwDcuqeOugA0ozknvgAe3msu0M%2F80mAjZGQaVJWFPWYKlrDaSZny%2B1MgSfJG5ocTRQNj1rIvubP2%2F%2BNF2sTRY2hEVgAiA2fQPcPkr2Lg1MiRk5Klui2%2BfAvOXqtqprfzqVr0DmKOpNTqOdE1FOH6RRWwCB7P9jx5KZr1oy9qstZx7m7PCDBzFiGKAal729kFjTWca9TMXfT%2FzstBHbEPT4sDNWU2CjtmE6QKTdzaBLmqvUCmsgmp1R0RKOr%2FNioNqoKTDj%2BK4Vl9psDGk5ZfQJRcB%2FPoPxQzjrLqtUTtj%2F%2F1OgPXZzN4QtLGVP0O%2B1gq%2FZsZLfnQXmcbbNeLSjifgQjSlPw3rm4PsRNTmxQeNCAtvLvsPnz0YFZP52%2FWc%2FL8vqVfjjqQSzycxexDQgi19DQeqdNnoQwGemjgkdXBwBc7TUt0U8F5xKeec%2FOlKWQj13DypCVgiLc2yO0APmcz%2Beu0GXyE7kKH6OaDSzn3XThEs1ptb0cPCrSIUl1OslgwoDPRMgRMcs3KzajSOCbGpFQmoA6VkDyxPS8rCE91Wzyn8AL02y%2FD7BXeaeEbzkOL2EyInVoNFySQcHTopDd8vBmSSHRyPBWbUFRhWScTsgQynPg%3D%3D&nvMid=82450633603&catId=50001767
식사대용,navershopping,F,"['리뷰', '구매건수', '등록일 2020.01.']",F,,1,,,45900,한장의 식단 단백질 쉐이크 식사대용 파우더 5가지 맛,82344478216,202001,https://cr.shopping.naver.com/adcr.nhn?x=SEo5Ln2zLB%2FQrf7kcGJL4v%2F%2F%2Fw%3D%3DsX9MApalku8f7qEt87LrAWiJ1AWpLPuPvv5iBQgs%2B%2B5l52gLaPt1%2FB2HgSqXB4pMkeXK2l2aAcly7We%2FhhXINC47dZ8vFbp1hKKvJB%2FOuwDcuqeOugA0ozknvgAe3msu0M%2F80mAjZGQaVJWFPWYKlrDaSZny%2B1MgSfJG5ocTRQNj1rIvubP2%2F%2BNF2sTRY2hEVKS7V6kaXNpbJGmGJj9zw5Klui2%2BfAvOXqtqprfzqVr0DmKOpNTqOdE1FOH6RRWwCB7P9jx5KZr1oy9qstZx7mxEE5T6dATdkBVFQtOthyBISQg63wIi6GFN%2B%2BDRHVYUGXa1PYAb0zmPF1cRoKRscXefkfw85T3VmO7bKflClk8EuWjV%2F9AovI3kH6ly2Z84FrhR3y8ojKB0eXNOWKU7QUaVCObTTzt2iwx0RQP8MbhSUw0t5FiTnxJb4TnXwfuddjN1n35msRe9Pe5wkp7iGMSpxYgBrC567tSQndDfKycuweUBgLyUwkYTdzo%2B3ZHQkfVJR7uiN619GVQJsYRn9ULk9yx2LE4ozzid%2FD5TsgrrSOZTOLEHzueCNI0%2BBBZ8iGvQz6Bhiw%2Ba7QyRVNRPbTh9lfoLVbZWrjSpfLkNPMV9oaKZHilHbuauHUigNM5KA&nvMid=82344478216&catId=50001767
식사대용,navershopping,F,"['리뷰', '구매건수', '등록일 2020.02.']",F,,1,,,25000,30년 명가 진도 해풍 쑥떡 쑥인절미 쑥개떡 식사대용,82368612479,202002,https://cr.shopping.naver.com/adcr.nhn?x=FwrCr0vp4o5GWb5C41XtWv%2F%2F%2Fw%3D%3Ds9sKU16es5vTnt2IDX%2BUE0M6mqE1yrJR0X0IMQza78Ml52gLaPt1%2FB2HgSqXB4pMkcDZHRIukl3OrC0%2FK0d49CI7dZ8vFbp1hKKvJB%2FOuwDcuqeOugA0ozknvgAe3msu0M%2F80mAjZGQaVJWFPWYKlrDaSZny%2B1MgSfJG5ocTRQNj1rIvubP2%2F%2BNF2sTRY2hEVR%2FKDmA4NPXcdZslHdxJCcqlui2%2BfAvOXqtqprfzqVr0DmKOpNTqOdE1FOH6RRWwCB7P9jx5KZr1oy9qstZx7m2EsMjqopdHUZtgOWrYJ22juXkglasGDGLbiDGCcx5o%2FXa1PYAb0zmPF1cRoKRscXW2f9ClAQjrB91KFhMlKcJ9SHUelL1trG1F7tZFo8K6j6qsRMH0qcw%2BPY6LjGGISuarCvBtkbvCA3RvJfSWeqhSPNBmcg%2BosQkSqcE4V4zirsNdG0ghyzaC9zM7Cb%2Ba1FUcY69Q3C3hXvRGd63l%2BUYJ%2FnRvT3vsQ27YwQKB0v2WkV6sUMqnFMpDvES8%2BMuvwA6vtUBvfoSsQPvEM6ZWUZToJNr4CLYnFvegmrwec1%2BbdrZCNkFBromsN9YpCo1d%2FLuQBeYRTl3lmF4cMOKPNBN2FbDf4gHI5rSMJU1BWcIOg&nvMid=82368612479&catId=50001888
식사대용,navershopping,F,"['리뷰', '구매건수', '등록일 2020.06.']",F,,1,,,19500,[방송인 박미선떡] 치즈팥떡 찹쌀떡 개별포장떡 간편아침식사대용 떡선물 답례떡배달,82502700356,202006,https://cr.shopping.naver.com/adcr.nhn?x=mTx1lP%2FOQh%2FSf6DFtkNLiv%2F%2F%2Fw%3D%3DsG7TIGtkG6kTHuahYaS0wNOTHrCDBusmAp%2F316XV03st52gLaPt1%2FB2HgSqXB4pMkD0C%2Br6pPxzD3OeqWOdoB547dZ8vFbp1hKKvJB%2FOuwDcuqeOugA0ozknvgAe3msu0M%2F80mAjZGQaVJWFPWYKlrDaSZny%2B1MgSfJG5ocTRQNj1rIvubP2%2F%2BNF2sTRY2hEV1qeoGc%2F3mvH8Zi7tqK4EYqlui2%2BfAvOXqtqprfzqVr0DmKOpNTqOdE1FOH6RRWwCB7P9jx5KZr1oy9qstZx7m6nhGiyVYApdRzsG17CwPhS0ojKr50pCQ5dysYKhAJIYu%2FaZDunUnivakt%2BfqGUOHBtzz8isbxsFRj0x5awMH6SSWD%2Be%2Fow24hgORReB7RyB7ZkbgInUaSVuQilpZ7fL250gV6kG%2BFAu250CHPg%2Fk8KJn9gfQHKNUeiS59AI7mUXsMqUSvbXvSkiKsb1qc0Wkk4G5cLAlV1WRyEJ0bRHYmDMcvaRJ9t8e98mRVVzlbBUNf46smm3kNWhk7Lcz3zSxV6CeHbva0NyOcxjnDzOesJ%2FCry9%2BqLhjTJL2FAH7EPOwaF823KtQVHzWR6dRsVHppAJTisD2oQhMmHfRPpWpo5oErbOIid%2FwuaVgJFIak8m5lBvQoNxWumP2QuWHDuP5E%2FvfspohMwtmdk7t48l8rKCqA6%2BrrPkSkQjk3bFq%2FUy&nvMid=82502700356&catId=50001888
식사대용,navershopping,F,"['리뷰', '구매건수', '등록일 2019.07.']",F,,1,,,27000,[훈스파이] 미트파이 호주미트파이 아이들간식 에어프라이어요리 아침식사대용 홈파티음식,80895151890,201907,https://cr.shopping.naver.com/adcr.nhn?x=XUeUdPmEUlFqysPcOAwuzf%2F%2F%2Fw%3D%3Dsy%2BbKkSeGI%2Bu%2FwNh4dqht%2FyfItwpVLIuAOzddBImJkjZ52gLaPt1%2FB2HgSqXB4pMkB4L9ER4iKFyw45okt1sjAY7dZ8vFbp1hKKvJB%2FOuwDcuqeOugA0ozknvgAe3msu0M%2F80mAjZGQaVJWFPWYKlrDaSZny%2B1MgSfJG5ocTRQNj1rIvubP2%2F%2BNF2sTRY2hEVZI6aEhiOdNHCWm87Py5icalui2%2BfAvOXqtqprfzqVr0DmKOpNTqOdE1FOH6RRWwCB7P9jx5KZr1oy9qstZx7my%2FwfeJibX3NXCEjAq91W0eLLvzENHyWtZfiNBVyw3dCXa1PYAb0zmPF1cRoKRscXW42yyMn7OBV7LD4qpUJxxE%2FNfP6B4ql%2FmKavOf%2BJPfn%2FHv0q2nGoUdaH00I0oazXJQZOqGyqVQOma8MxjfO0RubrxW2p4LJsLV%2FPsDGoKWgxK%2BZRtF6b0ummoHFk6k0vSQ8MZg3jLXMTVW5QcePR2VZ8uB%2Fg%2FoYD8NZ%2ByGV8LXnryUyf5sQyKjZSsA2M1oPs2Aa0pU9yGdYVJgWBARKr36dClkApf8XFhQMKAncwZngdcax1nLW8CiG7UXB4ece8jTb60GA8nTSKfN3WmmdcQgLnL1nGra%2BQ9qfk2KX5FvLt5JLHHjj4pj%2FqvkhNgwN1KfI9uzF3iV6zHXpLPmBThLke%2FVP%2BgM94BPZkP5YJ%2Bex&nvMid=80895151890&catId=50001889
식사대용,navershopping,F,"['리뷰', '등록일 2018.08.']",F,,1,,,182000,간헐적단식 3주프로그램 식사대용 다이어트쉐이크,,201808,https://adcr.naver.com/adcr?x=LObbAMuAs+ClOyvDsyV4Gv///w==kGcVx1kywjJ8DK9H9P94VDZeDaavriiv9jv2iHzFFFhJcsnzKdKqkCwV26HIzTmrV8l3Ju0KJcS/BQD7ZqkdIkMkwLa4uBuuhyPBE311T7loOd+pqX0PMwWFqPSqvtQdgRsWY93lGDChq1GJPTDcpNLuhJEmG8mlfxkM1pnAQg7dd7gGTnG63oSEyUtgdGusJKCj3huncA3qqr+KTbRhGbw0IyNxG/si1wU4iBHs2yQo/pDTqLMX+lTKMgE1ID5jBfaApedFQgPbGUTEWcpWs5DFeJJKkTKR1Y1wBckNoAz+WwV63eVaB0nDmN/4k4+s1FZxIS4iUdW9Maw3qpOpw9MubijZ7x758E/6q5CkVLqnduQZjO8Gs8c4NMtZ9QE8f2koW0HPk2m4z+0e0anjWMlXHNlo5qB48/4FPJ/9e3uc7bhnlL+RTgKx/X+9oI0LmuFNJjmEEjgE05UAFluLbBNb+7zxpuX6Wm6szQrY8z4SUwUopMwpNEJn+YX+k6rFRasU2HDU17e0fCnfC2NB3yxVRCiA3XrzlogSxWozV9sV+Azbz8b1e2Hc7B/LLPe946Sjp/rTc+ncLy4PDqnK7eiD0V9D2JMaNwHccAD2a36KYj/5/VAcu8fMnZ8ynGbnXuCokoSqjjhdvgq7sgkcetyaiPESPNPsuze3rzzbM8SgVmUXtYhzR1sKR9Vb+dOZYUdTTdVYciHbuzqt2Vyvj6WeSxromb4ZbDLhrQye243Mut2qBPB2tZx0XQaeU0ZcZX85DUSB4O9XBpH2Dey0mraCDDtAqHcBFrN9Vdm+bcuOpflcCFieRYydoHJHUKHEtwyecXCXULQX8HOnW870I3SuUJdF+3Y4molaUjo9BpieznV5CCzaZS1wCD7eWIBFQ7hy2zxhFVu5JmL2QkvQafw==
식사대용,navershopping,F,"['리뷰', '구매건수', '등록일 2018.05.']",F,,1,,,6000,착한떡 개별포장 식사대용떡 우유백설기 아침식사,,201805,https://adcr.naver.com/adcr?x=7+L47R3vzo1So4PRKWLyPv///w==kH8GYDc1Y7UIefxkl1N8ypnOMGyCt+r+o1MtBIj4+MhQs5S1KH3eV9YYyYb426ZfD/flHpQLI03CyATJ1nOREGEU7AhvTpx/uJL0aJPxgP9/BgDgeKcx8sZ/BZ6X1vxTWdztqkot72x4yyKGAjD1mOs01aU2OBwtR0m4QILCpHjS8ZJ+TTlfG28VbaByuQkI5tyEnF/X9c4MoPGYHOhp6fD/Ir1TQA3U4mNKCOzx7PQYODC7qWQ9hXfkAsMEXZBAqlH3VHTlk/DUPWaRdgoOVge25PmPZzZ1edKjFlG9748dcedqYmDT/S0H95gUWnoOR31IdmiG4vaHQHjtAziBCMoOCpL4PwMC//dBtf6wfEMlEjklAPqsvHP7ECNdB6XudE0sgefQ4HI63RBfa5U2a+/iYbtnmLDNV6wHLMFS6cKSDOkGzxsZyQ05Vlsz61jBkAAYJLKya3kXZbuOoc/PqsXCiD/+tdZDOMlUObtEBCJsA/zQeBu1ebIsDhdv6a1ED+MdOHSeu0jp/sK4kdfGFjqQXTcJF+rL4d85mMv3jWdNRxJA6TcmI6/pJJT7EVEHptydZQ3EDhJxeLczEYl9h+SINgoNzWEVGDf1fUqNdHT8iYUwpl4yMfV5WJ6ZvVHCBU2Z8BRJ8PEEsHGTSmMApItwjzVT4FqHMnzdU8QPe6nS2wjBQBDtsAtzL/SxWjz938DbE/8YCcEwF/gOJAeM6I77It2idu5OOkY9Ou+nknXttIZ1T6fcwwdpKqi0a8rGX
식사대용,navershopping,F,"['리뷰', '구매건수', '등록일 2020.04.']",F,,1,,,45000,단백질도 맛있다 성장기 어린이 단백질쉐이크 다이어트 식사대용선식,,202004,https://adcr.naver.com/adcr?x=SJ3oGiITkx8txyfPbScbw////w==kJ+EfWfVMgrMPNgoJq8CsNsXOMOR5en7XgLEVGNnRJSUR3mVRWj3Ios/dszLIP5uQyakbvGw2FbiwCelviSZA5gqHsDtp3MRSHIQneoWNID2IvUfvHoqBMmjg4h6g96eHMjJS6KPNW+hXv+7U/54NSMma6jArLIcwheVOz0+2soJQZ34w6JFUGYqBgBY0UmA1y9l00xv/aJ2XZxqkcwbZCS8SOFXgY90Wizeg90KxpZRmlSHMApT3c59uosODLriyUT3kEPeLkWCsto9mJNcQ7yu2mjPdMWo5fe6GbTa865oD+U8qjqUGtv/bRW/emJJ6O9ADFFq6pYB0JoK0c5bjsjE9sTwa3oHXdW0VKkqLOVhyhNsbw53CPt8vYu8+seIyz8FRtUPAkz57GujXMCezknSowbYf5+a5cy8BUqOiW7u2/vC3urJmPlmOp81QsyuscjT3IUXHbBtscVabrdFNwZm7cQ0+0NSjwiCwipvqvJHySkbFqG836R6oPyuavH4Icd7OnRdENt1v4tsDjQGH/ydAQxKq45p/1GS4PHhd9jjnA4Wpb+EqCcl6JpXnK9feDalsyrrh4mKGZ4JnrIqYwajsRx3Ygmghuenv0OEOKwsC0db93YElDMtvdGhMc6P1JZzS33vDswdiwMy0kNdUGVVjOdhF8FNrjBJfSEM/wBLoCZJEQ+JJTqE8uAK8xy1dczWRrMqmdXemX9+oojSCjLLlhc/+RKeJgvajhu1cE5g=
식사대용,navershopping,F,"['리뷰', '구매건수', '등록일 2018.12.']",F,,1,,,8900,강동상회 귀리 검은콩 7곡 미숫가루 서리태가루 팥가루 저녁 아침 식사대용 선식,81515992649,201812,https://cr.shopping.naver.com/adcr.nhn?x=n%2BUm8Rr7rzuu03J%2BwLTmIv%2F%2F%2Fw%3D%3DsWlhrPwL50adhkrVQjPGSlPq3pt5S3bebqXZbFKemNSlXxo2sSUDXrc%2B5vndsz%2FGqvNHMd1ya%2BlmpwUdaidNWA9Wxfoaon%2Bs4b4s5lENOBqqMn689Y%2FpER2FyUofLm8DVphXn0We011xKYjYdHMSewbuVw3GdaDAvxDSjC3cnt2Z%2F22ms%2BW8TiQQNz%2FOHMMFF3zqBGRmAYWXzcvjPuXaqE5%2Bdtiil2W%2Bm1WFcYwiGUp%2BGZ5a0ma%2FDwz3QQr7PLlrXJV03cukp%2F9sq6JmLvPVclF1uY0DJUcUCkspNwrRgHO7UVCbEKYL6oO5wS4OyNhDIV36ogsAbT2GMBHUreotiQHyMfUBHXSAVhN%2BqK4KRUdUknrjbB40krwdRw7%2FJwtPp%2BW9gNvPrvVe%2F%2BhOK%2FCw7P5g2m0WOitGUQ0yaLD5v9WlbOv1bN48mhSQq9ESr8RK%2F%2BKYfEiE4kreFToxDGBlh3F9AFVLBjB9tYrDlo1OfLo8v4XOeK0buiSj3FsHuNykX0aUR4wHSqT9l8JD0VTQ%2BN6ZMWWlJAQVZUXWtkEkThdRGYjKesrdUUaSqASuzon6%2FuT3LHYsTijPOJ38PlOyCupu1jvzgFmCHi3Ctzx9ka%2Bbbhe%2BP9PKIxI8QbJlABJ08wNk4YJI4RE0Pdzq%2FkEY5FWhopkeKUdu5q4dSKA0zkoA%3D&nvMid=81515992649&catId=50001900
식사대용,navershopping,F,"['리뷰', '구매건수', '등록일 2020.07.']",F,,1,,,3000,프리미엄 웰선식 클래식 블랙 귀리 노니 곡물 채소 14종 식사대용선식,82577369510,202007,https://cr.shopping.naver.com/adcr.nhn?x=xOOh%2FToCabTtO1xIxBAfff%2F%2F%2Fw%3D%3DsEc%2FeJsFDoAu21Enp%2FgMvA433lCetJCKhsnAXdeTq6iTvVuXs8NKRxUWl%2F7BoOFtxb58jNoPgsklSD9J1z4POOrfccVg8%2FdgXvqFjf8%2FlvwFVry01J%2BH6wbjbM27Epequ3Zrc8MDCR4kTzT8RGG1VnYZYgwI2fs40XR%2FERq%2FGNyfWK4fiV391hyKbNzjTTmNIRVRe7dQ1C6aO8bLrXzoyNKoX9PebJ%2BcQyZ5QbYqmQdljI50HZy%2FcLV2dSyPQS0HhEIZJB1yuP5kkcuYnGBP9uwVt%2Bq%2BEGbIURH4Pt76u0TaRi7DDNBMz7XR5vMqPYNZfUQWkYqilaqFMwaphx22wVlp3%2FvWVTS0tqWENKrtL9dHXtImtLowHO14i2qL1dJbCP6TOlN0YPN5lh30PmdziS7fU1LVXe7lX1%2BOXmu7qfWVyg%2Bts1pXcG4%2FrPDBZP1R2MIaGygb8Z4%2FEwNzGwyNpqluiseRWHySh1vMZvlmcqXCvWocNa5pN9KBE0%2FXiY6vd29hdg4Kft2MnkCUPgb7Tb94F1koXb4avxffJfSuj7M9rL1%2B8nNkCApcxzb5PTM2Nk7XFgpZjzNLUOC3iIA7g%2FGznMBpY09gf3qhOAidGzMnWKmF%2B4VMWPzZjQ3A2WJLxnLywBF6TPdyrHi5pSyQkVg1QmAmnoJRdq4K9btjkCM0%3D&nvMid=82577369510&catId=50001900
식사대용,navershopping,F,"['리뷰', '구매건수', '등록일 2020.06.']",F,,1,,,14900,[방송인 박미선떡] 영양찰떡 견과류 쑥 간편식사대용 찹쌀떡주문,82499236284,202006,https://cr.shopping.naver.com/adcr.nhn?x=l%2FYMkm2gA0eNh4sog5wdtv%2F%2F%2Fw%3D%3DsL4T0vRWGDLPKbbCATsxc3lNeD9XraBIk3IX0eZr4tMJ52gLaPt1%2FB2HgSqXB4pMkiNTw9ySU8PHbQsH6x80dPY7dZ8vFbp1hKKvJB%2FOuwDcuqeOugA0ozknvgAe3msu0M%2F80mAjZGQaVJWFPWYKlrDaSZny%2B1MgSfJG5ocTRQNj1rIvubP2%2F%2BNF2sTRY2hEVfY28pFwAThQRiu%2F2Cn3sFqlui2%2BfAvOXqtqprfzqVr0DmKOpNTqOdE1FOH6RRWwCB7P9jx5KZr1oy9qstZx7m7pKLn%2FLiWJxSU3x6oFnQKjCTalUUf1%2BYWYzvdzZMmK8u%2FaZDunUnivakt%2BfqGUOHPFrx9ap89dKD7PcoRTEnEWi0vFULotg3Cq6TEfS4YaH7ZkbgInUaSVuQilpZ7fL250gV6kG%2BFAu250CHPg%2Fk8JnX9YhSGYVc%2FzSZ0tGBLoVF5RSVOCLplBM9rwq2UlNCz5hTXEapQhBgIP4DREQuQznhUEGRFuTAvwnuQPp2TrQ7A5gYzSDjipiDGSa9i7dPW38zv4Nj2KQi%2Fvrm%2F3ehoq5PcsdixOKM84nfw%2BU7IK6JVckagGQLDn8MAzNZ8r9jpCRMGokbuTMwjwajppmY07k75GUtaJy7xl7Scke7zZMaGimR4pR27mrh1IoDTOSgA%3D%3D&nvMid=82499236284&catId=50001888
식사대용,navershopping,F,"['리뷰', '구매건수', '등록일 2016.06.']",F,,1,,,29500,[디에트데이] 맛있는 4가지맛 식사대용쉐이크 단백질쉐이크 단백질파우더,9958279560,201606,https://cr.shopping.naver.com/adcr.nhn?x=8yYlVxbfbJaPNdQU2cTPlf%2F%2F%2Fw%3D%3Ds7JpnYKIKcSRhMcuE8gdzKYcTNLWr4CDZxT%2B3kWI3AoF52gLaPt1%2FB2HgSqXB4pMkZVLo48NoYrBpjWjaXzD28l%2BBW%2F61shl26%2FrbO3FEPqtOXBOpY5T7b7ux5H44u2ZP7Q6wyx%2FV5%2Fvsa37Z%2Fqs7T8mscUZuB%2FB3GA4tAdwd4kJn0E%2B7lsL8Xc%2FJzL4VwihdzyiSSmi%2Bfb8VmUquG4uPU6lui2%2BfAvOXqtqprfzqVr0DmKOpNTqOdE1FOH6RRWwCB7P9jx5KZr1oy9qstZx7m3cLW7DFEDtaO4lSnnaqt8E4SGEUUa2h5D8Q8ZWuVYZcaXEPSTSJxSd4DjaxOs7a3KG2OJoU32%2BwyM3vA5948Via8aDo3rkiW4K2ux6g0zU8YE9n3W5aD6Tpup2%2FBhanYQUBNPmhw6RTCLkdJrjNU%2FUEWRA82hN1pRiY5sqEseG1nhWOm7L%2BC7YExBv5a91KXWw3syrKiD1MoW%2FiPG8ZCAH5Wd%2FZjcj5bre9zvh6AjQEOFe9YbW5Uve%2BD%2BFFaZQIx6UXRq9n9yJocIt7sDAjpJBcPvphcQaWfR6w7mY1gf0eq1UzT9fBG5xRXO0uAy0Rqq1yDt4miO7rHwJD5B6PQ4JlP1Rp9JbX3a2M7TwksKh5LvAWnVNYQT4qwebEpS2ZHEHQIiXcF4qwUXZ2sX76wW8%3D&nvMid=9958279560&catId=50001767
식사대용,navershopping,F,"['리뷰', '등록일 2018.07.']",T,,1,,,60000,떡함지 쑥떡 쑥인절미 55개 개별포장떡 아침식사대용,14695698379,201807,https://cr.shopping.naver.com/adcr.nhn?x=R2oZQs38PNd3Ps41%2BVHu%2Fv%2F%2F%2Fw%3D%3DsoRHXwrio4gC7iUWxmrvXGqJepaEt%2FeQ9Rm20M2BRRGd52gLaPt1%2FB2HgSqXB4pMkQ46tYWtVOiC2FvnMk%2FcS6o7dZ8vFbp1hKKvJB%2FOuwDcuqeOugA0ozknvgAe3msu0M%2F80mAjZGQaVJWFPWYKlrMi30QtKP1mA7BYZPpxeJLd%2BnFd3o8EC1CYE9Hv8wLXp2c%2BCRgFN2CV29V0R2rpztZFujWewBhcqtR%2FiJTV6xSwlfsgv1n955O75LF%2ByLNubqr5U0owoztB0xdSd0QLRJkh6T9PR2TGo8fv1CQujw6tudklwFw2v6pcfJdNYOsvXw6ZjbtkbN7RD61dGUzg7G1qsmhWtsS26cBgiQoajA6pUf%2FgJrZ6QZUIoH0iJj%2BuOPWdEnjKhDUHJeBldgXhqxQgRL80woYcB5Tm%2FgqP8A4J5mhnOf6UTMci5EGJlNZKsCncaZkfznvYQEYMQuepE3RmXJ0xSYS2YtUf0%2F%2ByUx8UE5%2FyEcqs7soTdoeBkLuwhrI95ujEuYvkOm2aZ0qdLjrRaqvQ7p4caUbsnz2ZCgDN3XMzOmRaNbdyQA2r0CeUpgHl7Nt61sedcImGh%2B86DZ4Y0Y9kqplgZTK3UUUr0SecNauEcRynSn%2F8orOK7nc907SCv%2Bga%2Bt%2Blo08zKm%2Ft1LELpMlshpKu4rO9eJDELfoVWhZ3SMHTcLlpircdRzUgq1JIslBmdxaTx7xO1%2BPPoWw%3D%3D&nvMid=14695698379&catId=50001888
식사대용,navershopping,F,"['리뷰', '구매건수', '등록일 2018.01.']",F,,1,,,5500,떡편 인기상품 영양떡 우유설기 연말선물떡 아침식사대용 개별포장 인절미 찹쌀떡,13440587539,201801,https://cr.shopping.naver.com/adcr.nhn?x=VX41huUxz2EtqZvUv24mJ%2F%2F%2F%2Fw%3D%3Ds31vPSIZrLHW5gQHQEEYMsM5JPYaNA%2FOIqxaapUwpx%2BR52gLaPt1%2FB2HgSqXB4pMktR4QyZNmHdxzhWdrLmVPko7dZ8vFbp1hKKvJB%2FOuwDcuqeOugA0ozknvgAe3msu0M%2F80mAjZGQaVJWFPWYKlrDaSZny%2B1MgSfJG5ocTRQNj1rIvubP2%2F%2BNF2sTRY2hEV9APRTqX4EKzeqxc4Y6aTHKlui2%2BfAvOXqtqprfzqVr0DmKOpNTqOdE1FOH6RRWwCB7P9jx5KZr1oy9qstZx7m7b2zaMzTT9EnSQ4xLs06197c24v%2BFReuQGnJWuI0yWxXa1PYAb0zmPF1cRoKRscXb113s1evQsdmLY8fc4UM1wzPX76m9OHVrIoCvB6Y6SET9DbTcGfs%2BmnsgU6hT7TJev2MMWNRMLsDi5ZgP6nd4BxYTASNR1WBGCgruSGUmkE5BA7EIdac0tKKU9jPgRk0%2BQ22li%2Bna608diJ26Husfo1%2FUbscg6fzBasC4sDzVi%2Bkqhi%2FUH2YGvnYumDGNI3QuWiiPXp9QK22PUCKq4G6WOcBXXhUv1YfLNvT8ZZkxLgLxcEgrZWtsa%2Fvystj6apzVLv1S1eNN1FvhcyJGKFP1aY8z0ElYsr%2BwAFeXWwGgYKhkLy2ZX0i%2Bc8GFXddPr8ogN%2BQsjK6V0FLd%2Fybx7qcubNSE3OzZUT76KyqzckASmm&nvMid=13440587539&catId=50001888
